% class: {"招聘": 0, "生活服务": 1, "物业地产": 2, "汽车交通": 3, "社交": 4, "能源": 5, "硬件": 6, "安全": 7, "美业": 8, "旅游": 9, "法律": 10, "金融": 11, "婚恋": 12, "家装家居": 13, "农业": 14, "媒体娱乐": 15, "游戏": 16, "生物制药": 17, "云服务": 18, "教育培训": 19, "电子商务": 20, "医疗健康": 21, "市场营销": 22, "体育运动": 23}
@RELATION field 

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 22 NUMERIC
@ATTRIBUTE 23 NUMERIC
@ATTRIBUTE 24 NUMERIC
@ATTRIBUTE 25 NUMERIC
@ATTRIBUTE 26 NUMERIC
@ATTRIBUTE 27 NUMERIC
@ATTRIBUTE 28 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}

@DATA
0.40724,10.0,0.01315,0.13671,-10.0,-0.39989,-0.45156,0.87281,0.88321,-0.16396,10.0,-0.00127,-0.60842,-10.0,-0.3075,-0.26959,-10.0,0.18083,0.15975,10.0,0.2795,0.38889,10.0,-0.10697,-0.20784,0.20052,0.18515,0.18161,10.0,0.04116,3
1.85647,10.0,-0.07986,0.75832,10.0,-1.42813,-1.8067,10.0,2.3726,-1.0261,-10.0,0.15378,-2.14248,10.0,-1.29839,-0.75873,-10.0,0.64809,0.92513,10.0,0.17299,0.18476,10.0,0.51597,0.29666,10.0,-0.30493,0.48362,10.0,0.1939,3
1.10382,-10.0,-0.1852,0.15146,10.0,-0.82773,-0.91565,10.0,1.04687,0.08693,-10.0,-0.2543,-1.26997,-10.0,0.16977,0.59483,-10.0,-0.5184,-1.57205,10.0,-1.18394,-2.46835,-10.0,-0.09298,-0.66919,10.0,0.55762,-0.42114,-10.0,0.3059,3
1.85817,-10.0,-0.18003,0.45119,-10.0,-1.18986,-1.23007,-10.0,2.04733,-0.99855,-10.0,-0.00164,-2.20008,10.0,0.1395,-0.61047,-10.0,0.13349,0.34619,-10.0,0.3868,1.18104,-10.0,0.34233,0.12037,-10.0,0.34462,0.29206,-10.0,-0.28335,3
2.00119,10.0,-0.16028,0.2645,-10.0,-0.5622,-0.80003,1.66499,1.62938,-1.32871,-10.0,0.1039,-1.27832,10.0,-0.50193,-0.46801,10.0,-0.09673,-0.01945,10.0,0.02448,0.0,-10.0,0.2734,-0.00285,10.0,-0.23538,0.11555,-10.0,0.21842,3
1.32305,10.0,-0.05691,0.20438,10.0,-0.56171,-0.89358,-10.0,1.79087,-1.30957,-10.0,0.0149,-1.30475,10.0,-0.39639,-0.52963,-10.0,0.07976,0.1096,10.0,0.33078,0.15216,10.0,0.31912,-0.10957,-10.0,-0.16443,0.18217,-10.0,-0.08488,3
1.42972,-10.0,-0.19408,0.32772,-10.0,-0.70017,-0.94658,-10.0,1.44691,-0.8228,10.0,-0.02734,-1.27213,0.05163,-0.52915,-0.54043,10.0,0.01189,0.29985,10.0,0.04636,0.36733,-0.2688,0.05129,0.0398,-10.0,-0.07718,0.25499,-10.0,0.06509,3
2.29082,10.0,-0.33487,0.17401,-10.0,-0.84706,-1.46681,10.0,2.15101,-1.3493,0.56735,0.19036,-1.81419,-10.0,-0.80269,-1.13584,-0.16014,-0.33427,0.94802,-10.0,0.36596,0.96916,10.0,0.3906,0.08409,-10.0,0.03852,0.58822,-10.0,0.15285,3
0.72159,-0.34873,0.04411,0.13641,10.0,-0.29237,-0.49588,0.70397,0.5616,-0.20707,10.0,0.04853,-0.30653,-0.00657,-0.41374,-0.03667,-10.0,0.16065,0.17135,0.02395,-0.10412,-0.02417,10.0,0.05538,0.08763,0.00295,0.03761,0.02999,-10.0,-0.03193,3
1.18617,-10.0,0.03397,0.17346,10.0,0.03844,-0.1148,10.0,0.375,-0.56231,-10.0,0.18937,0.16361,-10.0,-0.3155,-0.3424,-10.0,-0.31389,0.10234,-10.0,-0.27403,-0.77296,10.0,0.42526,0.06366,-0.3032,-0.29222,-0.02225,-10.0,0.16993,3
1.10552,-0.61937,-0.2019,0.33413,10.0,-0.64906,-0.97479,-10.0,1.52566,-0.6673,10.0,-0.07303,-1.10765,-10.0,-0.47913,-0.51912,-10.0,0.12425,0.36255,10.0,0.13672,0.33552,-10.0,0.22962,0.09159,0.05635,-0.27754,0.21617,-10.0,0.0166,3
1.29388,10.0,-0.16132,0.41972,-10.0,-1.17311,-1.31343,-10.0,1.7955,-0.81632,0.69518,-0.24844,-1.69227,-0.02017,-0.33343,-0.39106,-0.15434,0.4285,0.86881,-0.98757,0.30439,0.56026,10.0,0.65045,0.3829,0.50225,0.20504,0.32344,10.0,0.03162,3
1.49759,-0.71352,-0.09142,0.44013,10.0,-0.52137,-1.77442,-10.0,2.42431,-0.92454,10.0,0.13061,-2.40404,0.2311,-0.62427,-0.78717,0.40655,0.69765,0.55309,10.0,0.0121,0.15799,-10.0,0.25498,0.15494,0.84377,0.16936,0.48825,-10.0,0.06111,3
0.90017,10.0,-0.02202,0.34945,0.12078,-0.33308,-0.68111,10.0,0.97799,-0.67449,10.0,-0.01006,-0.62474,10.0,-0.60372,-0.38786,-0.48074,0.13483,0.28183,-0.24412,0.26464,0.22437,-0.237,0.09331,0.03044,-0.12706,-0.06793,0.20566,-10.0,-0.00433,3
0.66632,-0.13152,-0.15617,0.11498,10.0,-0.29004,-0.40399,-10.0,0.28824,-0.3396,-10.0,-0.03435,-0.3641,-10.0,0.01009,0.08823,-0.26435,-0.47517,-0.24211,-10.0,-0.33372,-1.12023,10.0,0.00757,-0.29747,10.0,0.15851,-0.19217,-10.0,0.17666,3
1.42804,10.0,-0.2192,0.41609,10.0,-0.88044,-1.54309,-10.0,1.99772,-1.40215,10.0,0.02027,-1.89953,10.0,-0.85482,-1.08173,-0.31917,0.20497,0.73118,10.0,0.33501,0.35572,10.0,0.23517,0.00868,0.11108,-0.00665,0.38077,-10.0,0.29926,3
2.2089,-10.0,-0.50728,0.32315,10.0,-0.96962,-1.08002,-10.0,1.39572,-0.62267,-10.0,-0.49301,-1.65486,-10.0,0.43595,0.79069,-10.0,-1.10097,-1.28836,10.0,-1.16018,-2.73327,10.0,-0.28009,-1.0682,-10.0,0.85761,-0.67131,10.0,0.41343,3
0.73325,-0.30106,0.0851,0.19361,0.2318,-0.46407,-0.54968,-10.0,0.80131,-0.27268,0.45042,0.19415,-0.87724,-0.04227,-0.36102,-0.35154,-10.0,0.10306,0.70577,-10.0,0.20371,0.15567,-10.0,0.1714,0.09962,-0.19626,-0.18482,0.0055,10.0,-0.01944,3
0.62214,-0.20092,0.01217,0.07401,0.14442,-0.38602,-0.60281,10.0,0.75221,-0.54894,10.0,-0.09397,-0.78911,0.0059,-0.34853,-0.3422,-10.0,0.21267,0.02039,-10.0,0.35952,0.35496,10.0,0.04787,0.06019,-10.0,0.02853,0.1464,-10.0,-0.11853,3
1.36278,10.0,-0.56488,0.1994,10.0,-0.88947,-0.9502,10.0,1.35119,-0.44802,-10.0,-0.45795,-1.60043,10.0,0.47045,1.07834,-10.0,-1.26054,-1.52222,-10.0,-1.4306,-3.2622,10.0,-0.55936,-1.29062,10.0,1.26486,-0.81916,-10.0,0.44652,3
0.48044,-0.25808,-0.05686,0.17833,10.0,-0.54332,-0.66683,-10.0,1.29629,-0.53674,10.0,-0.03673,-1.10792,0.09754,-0.33538,-0.43802,-10.0,0.22111,0.19605,10.0,0.3148,0.44815,-10.0,0.07645,0.0787,0.19909,0.00571,0.14874,-10.0,-0.08001,3
2.56334,10.0,0.28625,0.24764,-10.0,-0.46795,0.37246,10.0,2.0939,-0.75956,10.0,0.30093,-1.21091,10.0,1.72822,-1.23076,-10.0,0.75139,-0.42666,-10.0,1.32727,1.30346,10.0,0.37914,0.61909,-10.0,0.79913,0.16193,10.0,-0.14651,3
1.8473,-0.79033,-0.15788,0.48307,10.0,-1.07576,-1.34534,-10.0,1.03846,-0.54793,10.0,-0.0414,-1.30743,-10.0,-0.05458,0.5065,10.0,-0.31657,-0.74234,10.0,-1.22104,-2.28155,-10.0,-0.04271,-0.75368,-10.0,0.70855,-0.30167,-10.0,0.20944,3
1.33655,-10.0,0.44817,-0.20009,-10.0,0.36391,0.88913,-10.0,0.64197,-1.38398,-10.0,0.21845,-0.44247,10.0,-0.22926,0.68248,-10.0,0.9561,0.17479,10.0,0.40388,0.05634,10.0,0.00264,0.03234,-10.0,-0.21281,0.12952,10.0,-0.15265,3
2.25388,-10.0,-0.23203,0.52645,10.0,-1.79006,-1.95712,-10.0,3.40029,-1.2282,-10.0,-0.29342,-3.23592,10.0,-0.3746,-0.23634,0.0,-0.16659,-0.14314,-10.0,0.32687,-0.60792,-10.0,0.19245,-0.5303,10.0,0.57411,0.00132,-10.0,0.06546,3
1.67094,10.0,-0.04235,0.19914,-10.0,-0.21808,-0.23798,-10.0,0.23009,-0.05883,-10.0,-0.05855,0.78239,10.0,0.00746,-0.22912,-10.0,-0.26417,0.30702,-10.0,-0.31928,-0.31888,10.0,0.12095,0.31072,-10.0,-0.20419,-0.00574,-10.0,-0.04145,3
0.61076,10.0,0.04074,-0.1687,-10.0,-0.16501,-0.17552,10.0,-0.08033,-0.15862,10.0,-0.07016,0.02026,-10.0,-0.1751,-0.02042,-10.0,0.01287,-0.25806,-10.0,-0.09485,-0.27549,10.0,0.003,-0.02311,10.0,0.0894,-0.09663,-10.0,-0.08246,3
1.75798,-0.411,0.08585,-0.28678,0.78313,0.68855,0.6848,1.18764,0.05294,-1.47685,10.0,1.63926,0.70853,-10.0,0.30098,0.14752,-10.0,0.51523,0.49782,10.0,0.26131,-0.0513,10.0,0.40554,-0.03244,-0.42863,-0.42677,0.38275,10.0,0.32742,3
2.75575,-10.0,0.15963,0.18149,10.0,-0.34524,-0.06689,0.8987,0.79895,-0.02178,10.0,0.6011,-0.38591,-10.0,-0.26528,0.35355,-10.0,0.11779,0.20832,-10.0,-0.00414,1.29829,10.0,-0.21339,0.66235,-10.0,-0.05468,-0.01874,-10.0,-0.32257,3
2.08751,10.0,0.14417,0.48512,-10.0,-1.31973,-1.31842,10.0,2.96713,-0.83584,1.38571,-0.17332,-2.57472,10.0,-0.84864,-1.02001,-10.0,0.60115,0.06599,-10.0,0.32942,0.85981,10.0,0.63689,0.44954,-10.0,-0.45671,0.09932,10.0,-0.29407,3
0.55094,-10.0,-0.00303,0.17199,-10.0,-0.37539,-0.40441,-10.0,1.17892,-0.42811,0.45869,0.04961,-0.88133,0.16647,-0.30942,-0.29628,-10.0,0.1072,-0.06188,-0.35902,0.17333,0.17904,-10.0,0.11109,0.03705,0.24248,-0.02485,0.08124,-10.0,-0.05869,3
0.90394,-0.45091,-0.04811,0.23466,0.28878,-0.59539,-0.84222,10.0,1.05649,-0.69722,-10.0,0.06486,-0.98504,-0.06284,-0.42512,-0.42581,-0.13302,0.17466,0.36584,-10.0,0.2506,0.38505,10.0,0.07081,-0.0351,-0.06766,0.12046,0.16044,-10.0,-0.0132,3
0.573,-0.30153,-0.10352,0.23329,0.10217,-0.38471,-0.53654,10.0,0.91942,-0.49201,10.0,-0.1567,-0.62622,10.0,-0.16244,-0.40742,0.06672,0.07281,0.23962,-10.0,0.18268,0.15447,-0.10647,0.1039,0.00893,0.04104,-0.02805,0.06287,10.0,-0.05394,3
1.01897,10.0,-0.39073,0.2077,10.0,-0.70677,-0.71262,10.0,0.95976,-0.3693,-10.0,-0.23111,-1.14167,-10.0,0.31013,0.55326,-10.0,-0.68216,-0.8999,-10.0,-0.71937,-1.71313,10.0,-0.24423,-0.54677,-10.0,0.50174,-0.34682,10.0,0.14754,3
0.88432,-0.33657,-0.00484,0.2729,10.0,-0.56967,-0.79985,-10.0,1.20166,-0.71751,10.0,-0.06621,-1.41392,0.02429,-0.43078,-0.75402,0.17681,0.02686,0.40164,-10.0,-0.44934,0.13374,0.15177,0.15252,0.18536,0.10162,0.04903,0.18538,-10.0,0.54243,3
1.1536,10.0,-0.65226,0.2527,10.0,-0.43356,-0.64284,10.0,1.03233,-0.64202,10.0,-0.04635,-0.90395,0.16146,-0.5933,-0.48206,-10.0,0.14195,0.62084,-10.0,0.47855,0.26829,-0.04247,-0.04922,0.07137,10.0,-0.18554,0.02597,-10.0,0.00969,3
2.06837,10.0,-0.04829,0.81054,-10.0,-1.54604,-2.1005,10.0,2.43576,-0.65449,-10.0,-0.05014,-2.65772,10.0,-0.83653,-0.59299,-10.0,0.85517,0.3556,-10.0,0.31857,0.88638,-10.0,0.35973,0.29287,-10.0,-0.19499,0.55506,-10.0,-0.03833,3
3.10387,10.0,-0.31481,0.12299,-10.0,-0.47932,-0.59055,10.0,0.08299,-0.95081,10.0,-0.25327,-0.4644,10.0,0.35979,-0.35787,-10.0,-0.5198,0.67466,-10.0,-0.07235,0.33838,10.0,0.44164,-0.01846,10.0,0.0113,0.19058,-10.0,0.33209,3
0.75533,10.0,-0.16505,0.16384,-10.0,-0.62074,-0.67067,-10.0,1.02932,-0.58375,10.0,-0.16012,-1.05039,-10.0,0.05818,-0.33084,10.0,0.05179,0.23442,-10.0,0.30908,0.51444,-0.13233,0.10383,0.08174,-10.0,0.04172,0.19115,10.0,-0.06459,3
0.39423,10.0,-0.02948,0.05291,10.0,-0.13161,-0.20067,10.0,-0.04976,-0.07362,-10.0,0.01217,0.02069,-0.08903,0.03563,0.00908,-10.0,-0.0625,0.17401,-10.0,-0.01989,0.00824,10.0,0.12967,0.00321,-10.0,0.03021,0.07961,10.0,0.0738,3
4.82844,-10.0,0.02239,0.63438,10.0,-0.84424,-1.1767,10.0,2.89517,-1.48724,-10.0,0.49109,-2.12064,10.0,0.07565,-0.85761,10.0,-0.46541,0.88088,-10.0,0.5364,0.80946,-10.0,0.85768,0.24456,10.0,-0.2213,0.45236,-10.0,0.07912,3
5.9196,10.0,0.37292,0.83984,10.0,-2.84527,-2.8762,-10.0,7.14844,-4.73882,10.0,-0.86911,-6.95086,10.0,-1.9413,-3.20697,-10.0,0.66904,0.87436,-10.0,1.15416,3.00668,10.0,0.24335,0.94463,-10.0,0.06124,0.45877,-10.0,-0.36331,3
3.41507,-10.0,-0.65978,0.64007,10.0,-2.12466,-2.72919,-10.0,3.83087,-2.40823,-10.0,-0.50263,-3.72523,0.04631,-1.13347,-1.86995,-10.0,0.44856,1.36188,-10.0,0.40379,1.16942,-10.0,0.73771,0.58172,10.0,-0.40009,0.7572,-10.0,0.32908,3
0.87851,-10.0,-0.04233,0.22232,10.0,-0.61865,-0.90767,-10.0,2.05516,-0.46917,-0.09179,0.09944,-1.76507,0.07385,-0.48377,-0.85087,10.0,0.31389,-0.03378,-10.0,-0.03484,0.31602,-10.0,0.26321,0.15466,10.0,0.01128,0.13755,10.0,0.15557,3
0.26111,-0.09127,0.02795,0.03447,10.0,-0.02973,0.29614,10.0,-0.18334,0.29709,-0.18835,-0.08051,-0.39598,0.05163,-0.29719,-0.10964,-0.20008,-0.01098,0.39625,10.0,-0.02589,0.09062,10.0,-0.25876,-0.0951,-10.0,-0.16401,0.00854,-10.0,0.04451,3
0.84839,10.0,-0.21678,0.30465,0.00519,-0.04274,-0.00771,-10.0,0.55972,-0.16943,10.0,0.14085,0.11222,10.0,-0.31277,-0.13389,10.0,-0.10781,-0.30523,-10.0,-0.18106,-0.57626,10.0,0.16367,0.0435,-0.1048,-0.30765,0.00442,0.02086,-0.16853,3
1.66364,-10.0,-0.11126,0.03892,-10.0,-0.9255,-1.02432,-10.0,1.32454,-0.82933,-10.0,0.06769,-1.68621,-10.0,-0.21395,-0.51105,-10.0,-0.02998,0.20082,-10.0,0.41575,0.69045,-10.0,0.1171,0.01799,-10.0,0.16225,0.25524,-10.0,-0.1934,3
1.18988,10.0,0.4063,0.01836,10.0,0.53896,1.0052,-10.0,0.3473,-0.72916,10.0,0.88066,0.12954,0.15066,0.6356,-0.0708,-10.0,1.1378,-0.08476,-10.0,0.32445,0.24039,10.0,-0.0357,0.38972,-10.0,-0.41589,-0.0954,10.0,-0.2251,3
0.37353,10.0,0.14399,0.0366,10.0,-0.17118,-0.25941,-10.0,0.56613,-0.07732,0.34151,-0.01754,-0.77989,0.02058,-0.26505,-0.60418,-10.0,-0.26813,0.25948,-10.0,-0.40582,-0.05323,-10.0,0.15604,0.15451,0.11934,-0.16361,0.10311,-10.0,0.4469,3
0.8496,10.0,0.08424,0.14138,10.0,-0.15512,-0.27511,-10.0,0.91276,-0.85151,10.0,0.26239,-0.61224,-10.0,-0.34978,-0.26374,-0.07988,0.25464,0.14161,-0.39763,0.32249,0.28763,-0.0382,0.04725,0.02262,-10.0,-0.05417,0.1386,-10.0,-0.04008,3
5.14218,10.0,0.42316,1.31995,10.0,-2.15239,-1.53407,-10.0,5.13334,0.03022,10.0,-0.29087,-2.99322,10.0,-0.043,-1.29374,-10.0,-0.10112,0.65409,-10.0,0.51121,1.69529,-10.0,1.89264,1.03967,-10.0,-1.37475,-0.24069,-10.0,-0.63349,3
1.16517,-10.0,0.08333,0.28709,0.26789,-0.58657,-0.80508,1.2485,1.0655,-1.1054,0.29776,0.28447,-1.21487,-0.0436,-0.50233,-0.76072,-10.0,-0.02678,0.23092,0.1409,0.13218,0.58862,10.0,0.26111,-0.02743,0.07718,0.46429,-0.11166,-0.30219,-0.11583,3
0.87291,-10.0,0.16704,0.17796,10.0,-0.02388,0.20688,-10.0,0.60293,0.05557,10.0,0.16056,0.24313,10.0,-0.34675,-0.27226,-10.0,0.03304,-0.15595,10.0,0.00676,0.07355,-10.0,0.16864,0.34709,10.0,-0.07103,-0.2127,0.17771,-0.14453,3
6.09951,10.0,0.46916,0.35313,10.0,-2.44655,-1.82584,-10.0,4.76755,-1.06879,10.0,-0.19116,-4.21532,10.0,-1.46638,-1.84957,-10.0,-0.0766,0.62684,-10.0,0.88593,2.50871,10.0,-0.71128,-1.28892,-10.0,1.07915,1.43733,-10.0,0.46157,3
2.08669,-0.89665,0.13406,0.20558,0.23105,-0.84003,-1.19071,10.0,0.99224,-0.24456,-10.0,-0.01627,-0.90353,-10.0,-0.51421,0.61043,-10.0,-0.51865,-1.15021,-10.0,-0.85214,-2.05068,-10.0,-0.91776,-1.90623,10.0,1.20915,-0.29405,10.0,0.61206,3
2.86357,10.0,-0.44801,0.60461,10.0,-1.69723,-1.59843,-10.0,2.81566,-1.0054,-10.0,-0.05024,-2.74017,-10.0,-0.56366,-0.44458,10.0,0.30968,0.00652,-10.0,0.00323,0.52498,10.0,-0.1037,0.04594,-10.0,0.0761,0.03971,10.0,-0.23872,3
1.58172,-0.54315,-0.13811,0.34864,10.0,-0.7783,-0.95537,0.98118,0.63181,-1.1364,0.0283,-0.39378,-0.87291,0.14067,-0.3348,-0.60211,-0.06498,0.36671,0.31896,-10.0,0.0477,0.17227,10.0,0.21684,0.18101,-0.08767,0.02058,0.02968,-10.0,0.33959,3
1.58412,-0.28374,0.36805,-0.05234,-10.0,0.21585,0.45178,-10.0,0.11894,-1.59432,-0.27411,1.07618,0.63759,10.0,0.16053,-0.3346,10.0,-0.13267,0.01408,10.0,0.06403,-0.0347,-10.0,0.77883,-0.0389,-0.27334,-0.02556,0.6114,-10.0,0.34821,3
1.84617,10.0,-0.37315,0.04845,-10.0,-0.27385,-0.67962,10.0,0.55212,-1.26513,10.0,-0.49049,-0.59825,-10.0,-0.28588,-0.43276,10.0,-0.27238,0.2413,-10.0,-0.2662,-0.47726,-10.0,0.30795,0.02962,10.0,-0.02975,0.06648,0.2676,0.2223,3
1.66666,10.0,0.09805,0.3995,10.0,-0.34951,-0.27143,-10.0,1.78131,-1.10502,10.0,0.52549,-0.76275,-10.0,-0.60872,-0.64751,-10.0,0.38293,0.12994,10.0,0.33419,0.36294,10.0,0.36127,0.45527,10.0,-0.14197,0.13386,-10.0,-0.30198,3
5.61273,-10.0,-0.27716,1.32634,10.0,-2.02522,-2.86466,-10.0,2.95334,-2.06518,-10.0,-0.18564,-2.18925,10.0,-1.46619,0.45035,-10.0,0.61222,0.2201,10.0,-0.43312,0.07104,-10.0,0.11631,0.09442,-10.0,0.30201,0.17405,10.0,-0.23368,3
0.71239,-0.29855,-0.22862,0.21314,-10.0,-0.44718,-0.41412,10.0,0.4302,0.15299,-10.0,-0.08456,-0.49015,-10.0,0.08287,0.13907,-10.0,0.03136,-0.43124,-10.0,-0.08942,-0.28739,-10.0,0.09567,0.08376,0.112,-0.1697,0.06002,-10.0,-0.02763,3
1.26948,-10.0,0.12184,0.02567,10.0,0.20953,-0.09322,-10.0,0.02022,-1.12905,10.0,0.91818,0.16731,10.0,-0.15057,-0.20321,-10.0,-0.00286,0.29636,-10.0,0.0076,-0.32257,10.0,-0.0608,0.06943,10.0,-0.39819,0.20545,10.0,0.1918,3
0.79178,10.0,-0.12145,-0.04343,-10.0,-0.35813,-0.43813,10.0,0.69972,-0.10384,0.25626,-0.21575,-0.53233,0.01962,0.01247,0.13299,-10.0,-0.20118,-0.47681,-10.0,-0.38461,-0.68258,10.0,0.05013,-0.14035,-0.1579,0.07795,-0.11395,0.27269,0.03888,3
0.52311,10.0,0.07221,-0.02733,10.0,0.13725,0.04143,-10.0,0.09508,-0.49965,-0.06303,0.07501,0.11619,-0.08179,-0.06099,-0.03316,-0.20233,-0.04296,-0.06929,-0.33367,0.19736,-0.031,10.0,0.04239,0.02435,10.0,0.01797,-0.03158,-10.0,-0.18055,3
0.74265,10.0,0.1403,0.43016,10.0,-0.11444,-0.25062,0.506,0.72226,-0.15492,10.0,0.10273,-0.29305,10.0,-0.38852,-0.31393,-10.0,0.02432,-0.03542,10.0,-0.14944,-0.23845,-10.0,0.23254,0.08188,-10.0,-0.14092,0.00284,-10.0,0.04207,3
0.67179,-0.22067,0.09154,0.0192,0.13644,-0.15388,-0.27072,-10.0,0.38668,-0.48325,10.0,0.17999,-0.32662,10.0,-0.20359,-0.12497,10.0,0.02914,-0.01444,-0.11168,0.1566,0.07727,-0.01716,-0.03388,-0.00551,0.07812,0.05666,0.04038,10.0,-0.05097,3
0.55449,10.0,0.06603,0.12099,10.0,-0.30315,-0.09034,-10.0,0.84192,-0.49248,10.0,0.09608,-0.67981,10.0,-0.2013,-0.27871,-10.0,0.20994,-0.10441,10.0,0.23507,0.40549,-10.0,0.1254,0.18702,-10.0,0.06369,0.07064,-10.0,-0.07419,3
2.47867,10.0,-0.39938,-0.09905,10.0,-0.3424,-0.4712,10.0,0.56747,-1.12183,-10.0,0.0455,-0.37408,-10.0,0.3254,-0.01065,-10.0,-0.70045,0.40214,10.0,0.60394,0.84776,10.0,0.26809,-0.04909,-10.0,0.17331,0.37958,-10.0,-0.19393,3
0.66924,10.0,0.03711,0.19607,10.0,-0.32726,-0.28478,-10.0,0.50066,-0.04796,-10.0,-0.11644,-0.10224,-10.0,-0.0075,0.01504,-0.01215,0.10173,0.33511,10.0,-0.04912,0.08622,10.0,0.03952,0.11161,10.0,-0.06845,-0.02642,-0.17232,-0.12724,3
1.82743,-10.0,-0.10998,0.49011,-10.0,-0.89637,-1.13973,10.0,1.56283,-0.40263,-10.0,0.0915,-0.83441,10.0,-0.9345,-0.41069,-10.0,0.38866,0.20542,10.0,0.64652,0.64364,10.0,-0.31108,-0.37301,-10.0,0.42045,0.20051,-10.0,-0.14462,3
1.3001,10.0,-0.00841,0.24105,-10.0,-0.36338,-0.65439,10.0,1.16545,-1.47046,10.0,0.23287,-0.94855,-10.0,-0.1647,-0.36409,-10.0,0.09105,-0.19395,10.0,0.47418,0.27999,10.0,-0.08905,0.23986,10.0,-0.07964,-0.12532,10.0,-0.32756,3
2.09366,-10.0,-0.63663,-0.12997,0.1514,-0.0504,-0.23986,10.0,-0.11932,-0.96839,10.0,-0.13274,-0.05008,-10.0,0.17762,-0.24089,-10.0,-0.45912,0.70341,10.0,0.21927,0.49729,10.0,-0.01644,0.15966,10.0,-0.1042,-0.02275,10.0,-0.09858,3
3.17585,10.0,-0.11763,0.33361,-10.0,-1.07147,-1.06206,10.0,1.72545,-0.97312,10.0,-0.74167,-1.26989,-10.0,-0.83817,0.41661,-10.0,0.37737,1.07604,-10.0,0.8557,0.91008,10.0,-0.20816,-0.56053,10.0,0.61487,0.55504,-0.75895,0.05579,3
2.3974,-10.0,-0.07797,0.32556,10.0,-0.49855,-1.08365,-10.0,1.5097,-1.80745,10.0,0.07074,-1.15646,-10.0,-0.92925,-0.67419,10.0,0.28268,0.71607,-10.0,0.81204,0.63429,-10.0,0.06532,-0.13721,10.0,-0.04716,0.19036,-10.0,-0.11857,3
0.89185,-10.0,0.07366,0.0346,-10.0,-0.1532,-0.09371,1.03295,0.81411,-0.48725,0.33388,0.31214,-0.63496,10.0,0.1484,-0.03164,0.35231,0.23088,0.07038,-10.0,0.18989,0.43071,10.0,0.04183,0.02105,0.15426,-0.08485,0.12777,10.0,-0.04567,3
0.62771,10.0,0.03278,0.0,10.0,-0.03676,-0.04828,-10.0,0.30088,-0.31906,0.01796,0.17824,0.13452,-10.0,-0.09554,-0.23031,10.0,-0.28537,0.06877,10.0,0.05493,0.01688,-10.0,0.26741,0.06119,-0.0442,0.08811,0.05914,10.0,0.01256,3
1.17435,10.0,0.0575,0.25279,10.0,-0.33302,-0.58838,10.0,0.71889,-0.28939,0.08439,0.12951,-0.28822,-10.0,-0.42054,-0.19702,-10.0,-0.06414,0.11902,-10.0,-0.04058,0.08172,10.0,0.05672,-0.06072,-10.0,-0.08906,0.15522,-10.0,-0.02532,3
4.96474,-10.0,-0.53051,-0.06695,-10.0,-2.14301,-3.55579,10.0,4.38724,-2.39669,-10.0,0.06442,-3.61944,10.0,-1.04864,-2.03744,-10.0,-0.10249,1.28852,-10.0,1.1349,1.65012,-10.0,0.10388,0.3328,-10.0,-0.00795,0.57919,10.0,0.0814,3
1.83072,10.0,0.15839,0.3433,10.0,-0.51088,-0.73423,10.0,0.34727,-0.77519,10.0,0.20306,-0.70671,-10.0,-0.56536,-0.69747,-0.32466,-0.11631,0.47399,10.0,-0.79831,-0.31456,-10.0,0.43527,0.09517,10.0,0.00398,0.22289,-10.0,0.51735,3
2.69993,-10.0,0.45238,0.80724,10.0,-0.41861,-0.41388,10.0,1.99903,-0.29325,-10.0,0.51717,-0.45711,-10.0,-1.48824,-1.18931,-10.0,-0.04951,-0.40162,-10.0,-1.08965,-1.41585,10.0,1.0605,0.67271,-10.0,-0.85359,0.0813,-10.0,0.98196,3
1.94835,10.0,-0.19017,-0.06507,0.30617,0.07494,-0.05248,-10.0,0.16659,-0.90397,-10.0,0.1858,0.09845,-10.0,-0.32214,-0.17441,-10.0,-0.51405,0.23954,-10.0,0.28638,0.26257,10.0,-0.09725,-0.57453,10.0,0.10941,0.2366,-10.0,0.05132,3
